"ID","N2_set6","N2_set5","e113_set6","e113_set5","padj","log2FoldChange","pvalue","stat","foldChange","log10padj"
"WBGene00000599",24015.4012890953,40229.0337688651,134473.691338684,113409.86150652,2.06308439850045e-05,1.94802940898316,5.05489860134472e-07,25.2427591792807,3.85847139152411,4.68548300515662
"WBGene00000618",66.1774658711658,135.299440926676,20508.1958607476,18521.2918076357,6.90976593174022e-40,7.60119428795345,1.73601304735638e-43,191.203886027767,194.172393272023,39.1605366640984
"WBGene00000623",23.0618441672244,34.9523555727247,394.120429042806,460.358281012152,3.17575434791334e-15,3.88696323175455,6.3830248811775e-18,74.3987240144911,14.794235402006,14.4981530986479
"WBGene00000624",4.01075550734338,3.38248602316691,91.5633319998439,97.5480372404932,1.62714769337151e-08,4.67219755122895,1.16509539001541e-10,41.5227106402467,25.495974058812,7.78857302511777
"WBGene00000631",229.615752795409,379.965929935749,4666.74417116595,2807.50096654437,1.12687763152298e-11,3.61675209408631,4.52987679275616e-14,56.9239829343788,12.26735313214,10.9481232417531
"WBGene00000665",2912.81118720813,2035.12909060542,36723.8629071982,22553.2773469095,8.24972053068342e-14,3.58247920189975,2.27993030180309e-16,67.344362501612,11.9793622679541,13.0835607634547
"WBGene00000673",1175.15136365161,1180.48762208525,17786.1772409697,11365.2020230547,4.45764513614199e-18,3.62935074683004,6.43966070794961e-21,88.0322292488156,12.3749496211511,17.3508945077601
"WBGene00000677",1258.37454042899,1587.51344020634,18664.9861774464,12949.9297859441,2.99518005265041e-17,3.47376220414034,4.70319083702408e-20,84.100217001656,11.109809732703,16.5235770652539
"WBGene00000691",32955.3753149637,45344.4801312345,143611.114720103,100584.005978469,0.000151587707227646,1.64095718818616,6.75056117231338e-06,20.2626505070098,3.1187268212028,3.8193360157202
"WBGene00000702",42.1129328271055,9.01996272844509,520.517637346938,585.288223442959,7.91566043405853e-08,4.42442090193597,6.86113397336899e-10,38.0597402243657,21.4725392330668,7.10151284442745
"WBGene00000715",2975.98058644879,2145.62363402888,8744.29820598509,5656.07479087421,0.00123390861960349,1.49131246307965,0.000111757818570958,14.9269035963158,2.81144624566696,2.90871700194901
"WBGene00000717",26926.2070985498,44325.2243429202,117052.772172105,102745.46511943,0.00027558904948339,1.6251983628931,1.49556522048646e-05,18.743189435122,3.0848457715405,3.55973804309032
"WBGene00000722",2304.17903896877,1054.20814388702,4957.35822490459,6064.23631511733,0.0023877278636918,1.71431241725145,0.000254055084548327,13.3819674800324,3.28140215922131,2.62201517253086
"WBGene00000731",3.00806663050753,3.38248602316691,35.8291299129824,33.371696950695,0.00254204428505278,3.43920884640991,0.000276701384711793,13.2218701938474,10.8468847098864,2.59481688785498
"WBGene00000739",5317.25911386049,10712.3332353696,82083.5413770339,60245.3255259137,7.51975090981832e-09,3.15045733560839,4.95932319283288e-11,43.1931805184627,8.87937009864984,8.1237965450843
"WBGene00000740",23516.0622284311,34208.208647628,97401.4896684426,72694.6798575974,0.000306593521435807,1.55910815260918,1.73699740176558e-05,18.4578949429042,2.94671626593032,3.51343702637142
"WBGene00000742",1867.00668866834,4011.62842347595,30829.9710365126,22736.3938378697,2.16009502858185e-08,3.18787949992383,1.65851291889769e-10,40.8325060373546,9.11270585372086,7.66552714260791
"WBGene00000749",49.1317549649564,15.7849347747789,8151.12705520349,7619.87080374203,2.78290563946414e-30,7.91449354936333,1.22356255739269e-33,146.117627048497,241.268130397259,29.5555015191258
"WBGene00000781",2605.98839089636,2404.94756247167,7357.90992907441,10948.4836534396,4.35179914729105e-06,1.86920939153181,7.39247612869895e-08,28.9590465633313,3.65332320179437,5.361331157252
"WBGene00000783",248.66684145529,211.96912411846,612.080969346782,477.471971756098,0.00313021518109909,1.24108934138861,0.000360511788973233,12.726493777389,2.36376946985397,2.50442580662231
"WBGene00000784",3126.38391797416,2058.80649276759,7772.93068389979,10774.7796923885,5.59064175306351e-05,1.83869243711305,1.776813470919e-06,22.8224142756598,3.57685698876489,4.25253833633236
"WBGene00000785",8082.67503617375,7028.80595614084,16991.9648612319,20552.6868989422,0.000164330169276133,1.31295473879126,7.41090770305028e-06,20.0841301245796,2.48449861696804,3.78428269738449
"WBGene00000830",769.062368533093,598.700026100543,1599.37254917119,1423.00338535912,0.00262444677195805,1.14343407603686,0.000288638043948154,13.1427231862534,2.2090622538618,2.58096223100379
"WBGene00000870",11.0295776451943,23.6774021621684,338.386226955945,312.324856077018,5.09647970978505e-13,4.24123515919808,1.6325636907169e-15,63.4648220130623,18.9120671654475,12.2927297004711
"WBGene00000882",937.514099841515,880.573861364452,3206.70712721192,3096.72234011706,1.03016371608202e-08,1.79360953883956,6.9234041593352e-11,42.540490855379,3.46681184466837,7.98709375069196
"WBGene00000884",195.52433098299,189.419217297347,457.816659999219,409.017208780314,0.00281128157668823,1.17069222576257,0.000315543004681984,12.9757999993842,2.25119686681081,2.55109565347559
"WBGene00000897",258.693730223648,303.296246743966,558.337274477309,577.587062608183,0.00866582947996307,1.01584810089246,0.00124481829160703,10.4226102467397,2.0220912476649,2.06218986095589
"WBGene00000905",44.1183105807772,37.207346254836,416.016008434073,408.161524243116,1.32714118649067e-14,3.33880022449559,2.91752663319976e-17,71.3994554288556,10.1176352141495,13.8770828727255
"WBGene00000914",170.457109062094,245.793984350129,629.000280694579,595.556437889327,0.000327660486804291,1.55790106002842,1.89228805783719e-05,18.2947413278298,2.94425180073485,3.48457592785021
"WBGene00000928",872.339322847185,482.568005971812,5533.61006433839,6087.33979762165,8.07753489208386e-11,3.09996602098418,3.44998663816156e-13,52.9337030130384,8.57398575946404,10.0927211573082
"WBGene00000942",2716.2841673483,3359.9361163458,6481.09149981503,7192.02853514338,0.00085901941577278,1.17019299589394,6.98718763536053e-05,15.8143149479626,2.2504179979191,3.06599702002477
"WBGene00000950",88.2366211615544,64.2672344401713,226.917822782222,217.343872448116,0.0017653906022808,1.54021128269332,0.000173201439655965,14.1015452183528,2.90837093438592,2.75315918962613
"WBGene00000963",242.650708194275,314.571200154523,916.628573607132,734.177332915291,0.000168047260579967,1.5673234881221,7.62928827291395e-06,20.0285911420285,2.96354402184947,3.77456856278213
"WBGene00000968",39.104866196598,32.6973648906135,391.134668216724,233.601878654865,5.94412502327709e-08,3.11847058419796,5.00290655812531e-10,38.6761273945465,8.68466731357604,7.22591206459938
"WBGene00000969",333.895395986336,249.176470373296,1177.38501908495,820.601471172219,9.76650388518931e-05,1.77587316847015,3.73582115826914e-06,21.3958336398757,3.42445207138037,4.01026087283175
"WBGene00000979",47.1263772112847,27.0598881853353,154.264309347563,115.517412521637,0.00451230303823372,1.85718192584829,0.00056003459603981,11.9043349562913,3.62299276768654,2.34560174160155
"WBGene00000983",171.45979793893,81.1796645560058,642.933831216295,334.572654044148,0.00429363611335433,1.9498192013631,0.000528040921421254,12.0139406711518,3.86326114122268,2.36717476489715
"WBGene00000986",27.0725996745678,21.4224114800571,98.5301072607015,95.8366681660986,0.00157483988269086,1.9998127660674,0.00015015432082939,14.3702714251692,3.99948091099464,2.80276359527041
"WBGene00000990",92.2473766688977,120.642001492953,401.087204303664,326.871493209372,0.000111709915897513,1.77487622761795,4.52565138834845e-06,21.0282327994894,3.42208650085654,3.95190827515263
"WBGene00000992",192.516264352482,219.861591505849,729.520895172669,616.94855131926,1.14832418786811e-05,1.70744017294871,2.40902128476822e-07,26.6735062160556,3.26580844591875,4.93993548726345
"WBGene00000998",1352.62729485156,1785.95262023213,2998.69912299489,3587.02957993112,0.0065482943556641,1.06945011524564,0.000885527149534879,11.0528135220716,2.09863331845727,2.18387180663222
"WBGene00001063",25.0672219208961,45.0998136422255,1506.81396356265,1784.95794459359,2.03822710334084e-29,5.55968920756559,1.28021299123224e-32,141.453938881431,47.166453030378,28.6907474276737
"WBGene00001064",200.537775367169,78.9246738738945,2656.33188160417,3394.50055906172,2.15991999971587e-12,4.43417540625008,7.46156648353578e-15,60.4724458170345,21.6182135859544,11.6655623341849
"WBGene00001065",211.567353012363,90.1996272844509,2747.89521360401,3776.13586265172,4.17250530049964e-13,4.43224704492382,1.31037789727393e-15,63.8978919821706,21.5893371584726,12.3796031029468
"WBGene00001068",18.0483997830452,15.7849347747789,2799.64840125609,2388.21554331769,6.21070713876611e-58,7.25722248696674,3.9009529167553e-62,276.716370601226,152.98246477908,57.206858949102
"WBGene00001069",323.868507217978,99.219590012896,3401.77683451594,3849.72473285069,1.44482130238376e-08,4.09779360064919,1.00731841319388e-10,41.8071991608702,17.1221694142322,7.84018586376402
"WBGene00001070",417.118572763712,225.499068211127,3489.35915208101,5740.78756005674,9.30603428147189e-12,3.84354732080818,3.50707905840282e-14,57.4272865644083,14.3556556823824,11.0312353519503
"WBGene00001071",206.553908628184,89.0721319433953,2798.6531476474,3254.16829496136,9.46992062709954e-14,4.3535630403296,2.73611173196771e-16,66.9847816131274,20.4433970312747,13.0236536610556
"WBGene00001072",214.575419642871,85.6896459202284,3302.25147364654,4048.24354548047,1.19952255225847e-13,4.61140464895567,3.61642374903629e-16,66.4348985829768,24.4439350722262,12.9209915824362
"WBGene00001147",175.470553446273,197.311684684736,388.148907390642,592.133699740538,0.003251307182001,1.39586055686796,0.000378410414436773,12.6358929538772,2.63145469552857,2.48794199662333
"WBGene00001158",36.0967995660904,13.5299440926676,172.178874304054,83.8570846453362,0.00759545583982053,2.35934539179438,0.00105980864795251,10.7200490151876,5.13137475282966,2.11944615691929
"WBGene00001159",201.540464244005,329.228639588246,726.535134346587,595.556437889327,0.00766365068169963,1.31752518600259,0.00107245862187217,10.6980957879724,2.49238197080749,2.11556429913668
"WBGene00001169",10153.2275668398,16815.4655165038,28615.5317571686,32959.2570037659,0.00989523882866317,1.19108365973373,0.00145560262148917,10.1339864173264,2.2832418122021,2.00457371932329
"WBGene00001178",307.825485188604,365.308490502026,751.416474563936,1150.89570253038,0.000952961738115398,1.49946443339826,7.94882977336379e-05,15.5704239432485,2.82737733256813,3.02092453614964
"WBGene00001184",298.801285297082,345.013574363025,741.463938476996,817.17873302343,0.000550550161039645,1.27615290213112,3.80727169967118e-05,16.9651283898902,2.42192283859716,3.25920310599235
"WBGene00001210",15.0403331525377,15.7849347747789,57.7247093042494,65.0320248269955,0.00898320523881159,1.99493126064631,0.00130338572336253,10.3377247979842,3.98597112925657,2.04656867790272
"WBGene00001253",54.1451993491356,60.8847484170044,209.998511434425,175.415330125448,0.000469619732932653,1.74480976045456,3.09422209563692e-05,17.3590445447772,3.35150656645517,3.32825366277469
"WBGene00001366",341.916907001023,333.738620952468,803.169662216022,764.126291717197,0.000546278668171938,1.21376005706322,3.77080564937917e-05,16.9834004334696,2.31941352188439,3.26258575807245
"WBGene00001389",95.2554432994053,86.817141261284,374.215356868927,295.211165333072,3.12966213598826e-05,1.87720025207244,8.66893412455766e-07,24.2031730150308,3.6736145267927,4.50450254436918
"WBGene00001391",88.2366211615544,78.9246738738945,361.277059955906,189.106282720605,0.00407632205737941,1.71761134562899,0.000495938435094776,12.1308750561004,3.28891413951812,2.3897315110696
"WBGene00001430",1120.00347542564,1382.30928813421,3703.33867795021,4336.60923451596,2.99271625506463e-06,1.68414309453675,4.62413289834747e-08,29.8682931398502,3.2134947035408,5.52393445746696
"WBGene00001432",39.104866196598,19.1674207979458,233.884598043079,213.06544976213,2.15876994529482e-06,2.9315420144364,3.11863003214502e-08,30.6322725204751,7.62925410250705,5.66579363687488
"WBGene00001452",769.062368533093,709.194569523995,2288.0880463874,1625.80062067489,0.00044956496964692,1.40444460980416,2.90561116617474e-05,17.4785924012512,2.64715855553119,3.34720753658879
"WBGene00001454",765.05161302575,846.749001132783,1961.64486273579,1482.04561842574,0.00483594155075432,1.09522854073432,0.000611782270751553,11.7397808485985,2.13646923243555,2.3155189568473
"WBGene00001461",641.720881174941,615.612456216377,2241.31112677879,1861.96955294134,8.772261260997e-07,1.70622580382243,1.10197365253401e-08,32.6525038845377,3.26306065225151,6.05688844237075
"WBGene00001481",180.483997830452,210.841628777404,439.902095042728,435.54342943343,0.00337945424275841,1.16230731403306,0.00039629678231455,12.54957330804,2.23815090845143,2.47115342945486
"WBGene00001483",86.2312434078827,69.9047111454495,275.685249608225,188.250598183408,0.00309973430697011,1.5688844860305,0.000356291299651737,12.7485183077042,2.96675231570702,2.5086755300244
"WBGene00001572",532.427793599834,546.835240411984,1103.7362520416,1113.2455828937,0.00209411696833988,1.03862041593565,0.000215185940594438,13.6936054590541,2.054262315571,2.67899906416346
"WBGene00001591",44.1183105807772,41.7173276190585,195.069707304015,255.849676621995,3.32295314942839e-06,2.3933996263193,5.34310662806148e-08,29.5881327885474,5.25393964067719,5.47847578182937
"WBGene00001620",1567.20271449443,1964.09688411892,4586.12862886174,4377.68209230143,0.000130698106062934,1.34404067252278,5.55760428393985e-06,20.6348213309729,2.538613339731,3.88373070570466
"WBGene00001636",160.430220293735,162.359329112012,422.982783694931,401.316047945538,0.000512791181953875,1.35250338430097,3.47207395355994e-05,17.1401383681213,2.55354836482162,3.29005945162828
"WBGene00001684",4688.57318808441,5936.26297065793,12210.7665250661,12668.4095732062,0.00044956496964692,1.22755163440372,2.89667931833701e-05,17.4844454786053,2.34169249030393,3.34720753658879
"WBGene00001687",57.1532659796432,28.1873835263909,242.841880521325,212.209765224933,9.38934938616153e-05,2.40903785252687,3.56206709958015e-06,21.4871549756825,5.31119998363285,4.02736450015021
"WBGene00001692",464.244949974996,342.758583680913,2543.86822382175,1626.65630521208,4.33099462456837e-07,2.36896995641225,4.8693426153994e-09,34.2409513661064,5.16572182585311,6.36341235529619
"WBGene00001699",223.599619534393,130.789459562454,3135.04886738596,1888.49577359446,2.69271923366701e-12,3.82383155641618,9.47128177158172e-15,60.003001742484,14.1608067748287,11.5698089275487
"WBGene00001702",48.1290660881206,72.1597018275607,2248.27790203964,1809.77279617231,1.10023250857886e-29,5.08009292487675,6.21951672458373e-33,142.887828953485,33.8267560300008,28.9585155270941
"WBGene00001715",10.0268887683585,12.402448751612,163.221591825809,123.218573356412,2.6436658990587e-08,3.67817401663253,2.09221721802271e-10,40.3785860174932,12.8009059944571,7.57779343094261
"WBGene00001762",1.00268887683585,0,76.6345278694345,29.0932742647085,3.42685307324145e-05,6.63996391116839,9.7288963576731e-07,23.9810418464536,99.7305714178745,4.46510451560176
"WBGene00001767",0,2.25499068211127,20.9003257825731,36.7944350994843,0.00389601457276288,4.7381380002822,0.000468618045778589,12.2365736273929,26.6883461408865,2.40937942734305
"WBGene00001768",228.613063918573,163.486824453067,1790.46124204042,1142.33885715841,1.82042350875073e-09,2.90181728486788,9.83332841860202e-12,46.3614085963371,7.47367218591219,8.73982756469784
"WBGene00001772",41.1102439502696,59.7572530759487,452.84039195575,227.612086894484,1.93814850309349e-05,2.75560256614701,4.57724914994757e-07,25.4342260648069,6.75334643019424,4.71261294988423
"WBGene00001781",30.0806663050754,25.9323928442796,149.288041304093,81.2900310337443,0.00407632205737941,2.03822666997379,0.000495770115288489,12.1315080968479,4.10740346956564,2.3897315110696
"WBGene00001820",18.0483997830452,30.4423742085022,417.011262042767,348.263606639305,4.85615507979105e-14,3.98784901025268,1.28106597168032e-16,68.4809903120229,15.8658071194099,13.3137074526531
"WBGene00001824",46.1236883344489,107.112057400285,274.689995999532,278.097474589125,0.00396177164897583,1.85450030220116,0.000478269273872969,12.198540177134,3.6162647489422,2.4021105602078
"WBGene00001906",2.00537775367169,0,76.6345278694345,41.0728577854708,1.30315216578884e-05,5.80835327083734,2.81567957434432e-07,26.3721726188236,56.0387655593336,4.8850048698561
"WBGene00001949",49.1317549649564,34.9523555727247,152.273802130175,112.950358910045,0.00678091076638826,1.65337979965583,0.00092337256086488,10.9752408043323,3.14569718656068,2.16871197069749
"WBGene00001976",289.777085405559,399.133350733695,1272.92936551957,779.528613386748,0.00161511284140287,1.57517838579511,0.000155211522350756,14.3079073659974,2.97972333914037,2.79179712987367
"WBGene00002067",561.505771028073,471.293052561256,1205.25212012838,1295.50638931673,0.000365183278355888,1.27552150562903,2.19738446495158e-05,18.0100791664431,2.42086311427027,3.43748911691
"WBGene00002087",59.1586437333149,37.207346254836,205.022243390955,143.755002249148,0.00230563860072189,1.851402339746,0.000243410105200523,13.4622620964713,3.60850771623279,2.63720876556366
"WBGene00002118",5.01344438417923,5.63747670527818,64.6914845651071,64.1763402897981,3.90107146054632e-05,3.59957073556456,1.15407616224943e-06,23.652304637472,12.1221251367013,4.40881609412895
"WBGene00002125",155.416775909556,115.004524787675,419.001769260155,351.686344788094,0.000850433209049943,1.50915357928465,6.8917027672624e-05,15.8403516894849,2.84642991748259,3.07035978914146
"WBGene00002199",151.406020402213,92.4546179665622,766.345278694345,591.27801520334,6.57658436200733e-07,2.47459739937844,8.05498367308228e-09,33.261791600806,5.55812160525599,6.18199960454345
"WBGene00002222",0,0,47.7721732173098,26.5262206531166,5.03925381522779e-05,7.56757448265766,1.56675500190802e-06,23.0642678533614,189.699817772479,4.29763376671334
"WBGene00002248",165.443664677914,206.331647413181,1547.6193615191,1294.65070477953,9.84775518547382e-15,2.93541156391009,2.04117782250258e-17,72.1043067964751,7.64974450550364,14.0066627564739
"WBGene00002267",1115.9927199183,1200.78253822425,3437.60596442892,2520.84664658327,0.000385952539969119,1.36277010603928,2.35883299393947e-05,17.8751326060448,2.57178511934671,3.41346609661519
"WBGene00002282",92.2473766688977,131.916954903509,831.036763259452,1213.36067374578,1.82334334836789e-11,3.19108081167399,7.44408753494836e-14,55.9472741090362,9.13294921921108,10.7391315429407
"WBGene00002393",42.1129328271055,50.7372903475036,374.215356868927,419.285423226681,1.81775080333207e-12,3.09776389515748,6.16535037874079e-15,60.8480832565109,8.56090843381827,11.7404656547531
"WBGene00002827",39.104866196598,49.609795006448,1149.51791804152,1171.43213142312,5.77532686417342e-32,4.71287849845233,2.17649401325548e-35,154.123416886633,26.2251387107241,31.2384234311259
"WBGene00003001",141.379131633854,201.821666048959,594.166404390291,533.091466673923,9.53405698348879e-05,1.71695010321041,3.62894198354011e-06,21.4514885331591,3.28740704954794,4.02072225669461
"WBGene00003008",7.01882213785092,9.01996272844509,95.5443464346197,66.7433939013901,4.16378949603002e-05,3.3425265087942,1.24487394014841e-06,23.5065783688559,10.1438014617765,4.3805112347387
"WBGene00003011",178.47862007678,130.789459562454,405.06821873844,340.562445804529,0.00591602930403426,1.2679433870621,0.00078404759949201,11.2786213602066,2.40818026097035,2.22796968346675
"WBGene00003015",317.852373956963,456.635613127533,939.519406607093,1204.80382837381,0.000850433209049943,1.47004572520988,6.89598186598503e-05,15.83917712266,2.77030673776414,3.07035978914146
"WBGene00003031",70.1882213785092,29.3148788674465,251.799162999571,170.281222902264,0.00344258213959444,2.07959250644438,0.000405429402156873,12.5070032005018,4.22687809918157,2.46311568873348
"WBGene00003096",53.1425104722998,41.7173276190585,803.169662216022,1508.57183907886,3.96983696960916e-16,4.60531320051579,6.98168677526892e-19,78.7689200108602,24.3409437524742,15.4012273281621
"WBGene00003100",18.0483997830452,25.9323928442796,210.993765043118,314.89190968861,1.35304733074883e-09,3.58580295199804,6.96877590109944e-12,47.0361957359851,12.0069927138231,8.86868701114553
"WBGene00003107",248.66684145529,467.910566538089,796.202886955164,1819.18532608148,0.00572306070118352,1.86859988354394,0.000753441067123966,11.3525584076508,3.65178007639092,2.24237164775765
"WBGene00003111",149.400642648541,227.754058893239,507.579340433917,509.132299632399,0.00178492019697837,1.43211353151123,0.000176014365256959,14.0712436586529,2.69841740971053,2.74838119623901
"WBGene00003112",81.2177990237034,73.2871971686164,427.959051738401,304.623695242242,2.72126438793213e-06,2.24393598636705,4.10215095222481e-08,30.1005488774066,4.73687626343447,5.56522926173293
"WBGene00003233",88.2366211615544,111.622038764508,209.003257825731,342.273814878923,0.00849250932438043,1.46582336541285,0.00121405384223917,10.4688330368844,2.76221068772688,2.07096396762252
"WBGene00003374",365.981440045083,367.563481184137,660.848396172786,809.477572188654,0.00949194324674385,1.00349310196144,0.0013867929711064,10.2232761406965,2.00484833465921,2.02264486713608
"WBGene00003408",270.725996745678,378.838434594694,756.392742607406,777.817244312354,0.00283268852443517,1.24080084358467,0.000318301599787358,12.9595034016965,2.36329683072942,2.54780117682297
"WBGene00003482",4365.70736974327,4974.50944473747,9106.57051954969,13220.3260996984,0.00193465504510913,1.25731031476028,0.000194668512170393,13.8818581081468,2.39049653540545,2.71339645977209
"WBGene00003485",1540.13011481986,2655.25152818602,5500.76669525149,5638.96110013026,0.00238726146400077,1.40900969670197,0.000253855515266209,13.3834413966195,2.65554816528578,2.62210001243265
"WBGene00003511",918.463011181634,1268.43225868759,2388.60866086549,2494.32042593015,0.00292624848869531,1.15914955031815,0.000331534009164847,12.8832612691402,2.23325741228193,2.53368879759313
"WBGene00003528",276.742130006693,107.112057400285,834.022524085534,545.926734731883,0.00716551099793486,1.84433161698461,0.000988796411184153,10.8484283866944,3.59086550192445,2.14475283308658
"WBGene00003553",435.166972546757,374.328453230471,1301.79172017169,2116.96354502614,6.92690986131704e-06,2.07834471406661,1.30088942185403e-07,27.8648918256797,4.22322383690471,5.15946046372556
"WBGene00003566",1511.05213739162,1429.66409245855,3428.64868195067,2978.63787398383,0.000757043110546539,1.12343985480449,5.89186717742605e-05,16.1370941625382,2.17865816769764,3.12087938847962
"WBGene00003567",2028.43959783891,2348.57279541889,5420.15115294728,5382.25573897107,7.10478938785446e-05,1.30341702542388,2.45438990221717e-06,22.2018359172872,2.46812767349325,4.14844879163494
"WBGene00003573",85.2285545310468,34.9523555727247,357.29604552113,385.913726275986,4.34721482418892e-05,2.62406324511329,1.31336620214489e-06,23.4035400606815,6.16483911622088,4.36178889796086
"WBGene00003600",641.720881174941,761.059355212555,1496.86142747571,1328.87808626742,0.00563280945178895,1.01049429932686,0.000738375310965613,11.3900754603476,2.01460122895445,2.24927493994808
"WBGene00003602",339.911529247351,364.180995160971,879.804190085456,717.063642171345,0.00190622240104818,1.18131325790655,0.000190610267098091,13.9214548641634,2.26783119498373,2.71982643113039
"WBGene00003605",51.1371327186281,84.5621505791727,296.585575390799,292.64411172148,5.11214201759409e-05,2.12184853662601,1.59583856714042e-06,23.0289058021238,4.35251278800048,4.29139708978692
"WBGene00003606",113.30384308245,59.7572530759487,333.409958912475,305.479379779439,0.000776524450835609,1.88108940305369,6.08694500749225e-05,16.0754057973613,3.68353104823125,3.10984486486034
"WBGene00003616",116.311909712958,131.916954903509,275.685249608225,303.768010705045,0.00469023398685855,1.22404872062215,0.000587126206633321,11.8163571368489,2.3360136763886,2.32880549061825
"WBGene00003623",64.1720881174941,111.622038764508,717.577851868342,644.330456509573,2.05092749357935e-09,2.9567791715039,1.13754233893891e-11,46.0759864833806,7.76388727498819,8.68804969296903
"WBGene00003632",147.395264894869,142.06441297301,338.386226955945,309.757802465426,0.00496934384098885,1.16248846775809,0.000633613968796393,11.6745343538522,2.2384319621871,2.30370095232313
"WBGene00003647",90.241998915226,67.6497204633382,193.079200086627,539.936942971502,0.00256971012707985,2.21476793570922,0.000281326848282154,13.1907995375385,4.64206889883543,2.5901158639488
"WBGene00003663",10.0268887683585,13.5299440926676,71.6582598259647,53.9081258434304,0.00290800483145311,2.41750993482504,0.000328773864494417,12.8989081830527,5.3424812323031,2.53640487626153
"WBGene00003675",184.494753337795,352.906041750414,730.516148781363,701.661320501793,0.00823262378596146,1.41528253898519,0.00117069658007768,10.5360294046351,2.66711963468444,2.08446173050299
"WBGene00003681",124.333420727645,131.916954903509,365.258074390681,444.100274805403,7.51309747294717e-05,1.66000845422629,2.68510298480431e-06,22.0293689046176,3.16018376614917,4.12418097670151
"WBGene00003687",1992.34279827282,2009.19669776114,4687.64449694853,4178.30759513446,0.000385952539969119,1.14768823764317,2.36114423673087e-05,17.8732688795583,2.21558586209626,3.41346609661519
"WBGene00003690",336.903462616844,287.511311969187,846.960820998556,614.381497707668,0.00431609330923505,1.2259549765521,0.000531344946052427,12.0023154288169,2.33910232854947,2.36490917491409
"WBGene00003703",45.120999457613,41.7173276190585,142.321266043236,130.919734191188,0.00210172898383424,1.65261299285522,0.000216232150965422,13.684497209454,3.14402566139301,2.67742328660163
"WBGene00003709",192.516264352482,217.606600823738,414.025501216685,474.904918144506,0.0057253891471431,1.116827106491,0.000754107219493693,11.3509170878709,2.16869490430904,2.24219498956218
"WBGene00003728",250.672219208961,236.774021621684,641.938577607601,538.225573897107,0.000938959407294373,1.27514637267794,7.79664805252912e-05,15.6069744574502,2.42023371759276,3.02735318256789
"WBGene00003747",344.924973631531,428.448229601142,1311.74425625863,1063.61587973625,3.76695192669763e-05,1.61921823035947,1.10493470872922e-06,23.7360477608293,3.0720852055577,4.42400992216551
"WBGene00003749",255.68566359314,310.0612187903,717.577851868342,656.310040030336,0.000825382767969015,1.28051680075921,6.58916838193969e-05,15.9253097015492,2.42925981994348,3.0833446024008
"WBGene00003751",322.865818341142,506.245408133981,946.486181867951,954.088258974999,0.00843471890970159,1.19754640969062,0.00120420300745881,10.4838845203637,2.29349284982226,2.07392938586675
"WBGene00003752",395.059417473323,364.180995160971,959.424478780973,960.07805073538,0.000112904518523002,1.33786787253733,4.59532240455409e-06,20.9989621254188,2.52777468314834,3.94728867693829
"WBGene00003753",360.967995660904,360.798509137804,1030.08748499824,788.085458758721,0.000631318816284873,1.3325832179396,4.65528729551184e-05,16.5835578089311,2.51853227270088,3.19975126645134
"WBGene00003754",301.809351927589,280.746339922853,724.544627129199,596.412122426524,0.00225213989730743,1.18057700394913,0.00023523948145299,13.5263310924183,2.26667414261554,2.64740463569388
"WBGene00003759",621.667103638224,611.102474852155,2125.86170817029,1633.50178150966,1.57691227783984e-05,1.60840327719766,3.54584885036532e-07,25.9269456746265,3.04914186957149,4.80219246539636
"WBGene00003841",9.02419989152261,4.50998136422255,50.7579340433917,60.7536021410089,0.00103109198267871,3.03075466951978,8.8207228214836e-05,15.3737061451329,8.17237083081965,2.98670259001435
"WBGene00003888",87.2339322847185,55.2472717117262,184.121917608382,383.346672664394,0.00294065956995396,1.9927533574123,0.000333943376827885,12.8697098735194,3.97995841695976,2.53155524936168
"WBGene00003915",751.013968750048,1054.20814388702,3091.25770860342,3032.54599982726,5.61913168161022e-06,1.76257942773651,1.00587433531745e-07,28.3626485691626,3.39304232809656,5.25033079030649
"WBGene00003968",36.0967995660904,30.4423742085022,421.987530086237,883.066442387622,6.4712838688908e-12,4.29262136692873,2.3574804622553e-14,58.2085849013147,19.5978212177547,11.1890095490282
"WBGene00004004",142.38182051069,62.01224375806,776.297814781285,522.823252227556,3.0999005111801e-05,2.66521953410276,8.47039593949161e-07,24.2477958880503,6.34323826648792,4.50865224427503
"WBGene00004023",212.570041889199,113.877029446619,448.859377520974,450.945751102982,0.00687204119030248,1.46097487334063,0.000938986083693091,10.9441698370312,2.75294325620169,2.16291424605291
"WBGene00004106",327.879262725321,409.280808803196,913.642812781051,936.974568231053,0.000391479184621376,1.32856053466442,2.41216682440532e-05,17.8325859082963,2.5115196013241,3.4072913249072
"WBGene00004134",514.379393816788,962.881021261513,2823.53448786475,4130.38926105141,3.50715418551017e-05,2.2353636170319,1.00229580705177e-06,23.9237122182353,4.70881360927512,4.45504514074972
"WBGene00004140",300.806663050754,407.025818121085,876.818429259374,1260.42332329164,0.000454973048128352,1.59508791195791,2.95485290977147e-05,17.4466452345182,3.0211292608251,3.34201432948755
"WBGene00004173",317.852373956963,124.02448751612,880.79944369415,621.226974005246,0.00854418213427407,1.76371998202475,0.00122466073930114,10.4527638905057,3.39572583293132,2.0683295024659
"WBGene00004222",532.427793599834,215.351610141627,1672.02606260584,1161.16391697675,0.00269247934558459,1.92084419714578,0.000297811452017741,13.0841090307826,3.78644558829048,2.56984761955572
