Sequence ID,Wormbase ID,Category 1,Category 2,Category 3
Y48G8AL.16,WBGene00195068,Unknown,Unknown,Unknown
Y48G8AL.7,WBGene00021687,Unknown,Unknown,Unknown
Y48G8AR.2,WBGene00021693,Unknown,Unknown,Unknown
Y49A10A.2,WBGene00044949,Unknown,Unknown,Unknown
Y49E10.21,WBGene00013040,Unknown,Unknown,Unknown
Y50D4A.1,WBGene00021735,Unknown,Unknown,Unknown
Y50E8A.5,WBGene00013048,Unknown,Unknown,Unknown
Y51F10.3,WBGene00021764,Unknown,Unknown,Unknown
Y51H7C.15,WBGene00044439,Unknown,Unknown,Unknown
Y53C12A.11,WBGene00194906,Unknown,Unknown,Unknown
Y53C12A.6,WBGene00013141,Unknown,Unknown,Unknown
Y53F4B.12,WBGene00013159,Unknown,Unknown,Unknown
Y53F4B.25,WBGene00013171,Unknown,Unknown,Unknown
Y53F4B.43,WBGene00044726,Unknown,Unknown,Unknown
Y53G8AL.4,WBGene00050917,Unknown,Unknown,Unknown
Y53G8AR.1,WBGene00021809,Unknown,Unknown,Unknown
Y54E5A.8,WBGene00013203,Unknown,Unknown,Unknown
Y54G2A.19,WBGene00021884,Unknown,Unknown,Unknown
Y54G2A.36,WBGene00021898,Unknown,Unknown,Unknown
Y54G2A.49,WBGene00044492,Unknown,Unknown,Unknown
Y54G2A.52,WBGene00045397,Unknown,Unknown,Unknown
Y54G2A.73,WBGene00219425,Unknown,Unknown,Unknown
Y55B1BR.2,WBGene00021912,Unknown,Unknown,Unknown
Y55F3AM.11,WBGene00021928,Unknown,Unknown,Unknown
Y55F3BL.4,WBGene00185088,Unknown,Unknown,Unknown
Y55F3BR.11,WBGene00044757,Unknown,Unknown,Unknown
Y57A10A.24,WBGene00013264,Unknown,Unknown,Unknown
Y57A10A.4,WBGene00013249,Unknown,Unknown,Unknown
Y57G11B.2,WBGene00013295,Unknown,Unknown,Unknown
Y57G11B.5,WBGene00013297,Unknown,Unknown,Unknown
Y57G11B.6,WBGene00013298,Unknown,Unknown,Unknown
Y57G11C.1130,WBGene00194649,Unknown,Unknown,Unknown
Y57G11C.42,WBGene00013331,Unknown,Unknown,Unknown
Y59E9AL.2,WBGene00043743,Unknown,Unknown,Unknown
Y59H11AR.4,WBGene00022012,Unknown,Unknown,Unknown
Y60A3A.24,WBGene00023519,Unknown,Unknown,Unknown
Y60C6A.2,WBGene00202498,Unknown,Unknown,Unknown
Y61A9LA.3,WBGene00022015,Unknown,Unknown,Unknown
Y61A9LA.7,WBGene00022018,Unknown,Unknown,Unknown
Y62H9A.10,WBGene00013398,Unknown,Unknown,Unknown
Y62H9A.12,WBGene00013400,Unknown,Unknown,Unknown
Y62H9A.15,WBGene00045252,Unknown,Unknown,Unknown
Y62H9A.3,WBGene00013391,Unknown,Unknown,Unknown
Y68A4A.10,WBGene00013469,Unknown,Unknown,Unknown
Y69A2AR.1,WBGene00022074,Unknown,Unknown,Unknown
Y69A2AR.47,WBGene00235294,Unknown,Unknown,Unknown
Y69H2.1,WBGene00013479,Unknown,Unknown,Unknown
Y6E2A.5,WBGene00012399,Unknown,Unknown,Unknown
Y70G10A.1,WBGene00014946,Unknown,Unknown,Unknown
Y71F9AL.8,WBGene00022113,Unknown,Unknown,Unknown
Y71G12B.35,WBGene00185098,Unknown,Unknown,Unknown
Y73B3A.20,WBGene00022221,Unknown,Unknown,Unknown
Y73B6BL.47,WBGene00045250,Unknown,Unknown,Unknown
Y73F8A.32,WBGene00013536,Unknown,Unknown,Unknown
Y73F8A.36,WBGene00044259,Unknown,Unknown,Unknown
Y77E11A.16,WBGene00044464,Unknown,Unknown,Unknown
Y79H2A.12,WBGene00043997,Unknown,Unknown,Unknown
Y7A5A.6,WBGene00012412,Unknown,Unknown,Unknown
Y81G3A.6,WBGene00195150,Unknown,Unknown,Unknown
Y82E9BL.12,WBGene00022328,Unknown,Unknown,Unknown
Y87G2A.1,WBGene00013593,Unknown,Unknown,Unknown
Y87G2A.20,WBGene00044261,Unknown,Unknown,Unknown
Y95D11A.3,WBGene00045434,Unknown,Unknown,Unknown
Y97E10C.1,WBGene00022410,Unknown,Unknown,Unknown
ZC116.5,WBGene00119204,Unknown,Unknown,Unknown
ZC132.3,WBGene00022522,Unknown,Unknown,Unknown
ZC132.9,WBGene00022527,Unknown,Unknown,Unknown
ZC204.17,WBGene00194714,Unknown,Unknown,Unknown
ZC250.4,WBGene00045305,Unknown,Unknown,Unknown
ZC262.1,WBGene00022578,Unknown,Unknown,Unknown
ZC262.4,WBGene00022581,Unknown,Unknown,Unknown
ZC376.8,WBGene00013879,Unknown,Unknown,Unknown
ZC395.4,WBGene00022596,Unknown,Unknown,Unknown
ZC434.10,WBGene00220261,Unknown,Unknown,Unknown
ZC449.1,WBGene00022611,Unknown,Unknown,Unknown
ZC53.4,WBGene00022511,Unknown,Unknown,Unknown
ZK105.11,WBGene00194895,Unknown,Unknown,Unknown
ZK105.12,WBGene00235113,Unknown,Unknown,Unknown
ZK1127.13,WBGene00195239,Unknown,Unknown,Unknown
ZK131.11,WBGene00013934,Unknown,Unknown,Unknown
ZK154.1,WBGene00022665,Unknown,Unknown,Unknown
ZK180.7,WBGene00045248,Unknown,Unknown,Unknown
ZK185.3,WBGene00022683,Unknown,Unknown,Unknown
ZK218.5,WBGene00013939,Unknown,Unknown,Unknown
ZK250.10,WBGene00022693,Unknown,Unknown,Unknown
ZK265.7,WBGene00013959,Unknown,Unknown,Unknown
ZK402.5,WBGene00022731,Unknown,Unknown,Unknown
ZK418.13,WBGene00220259,Unknown,Unknown,Unknown
ZK418.6,WBGene00022735,Unknown,Unknown,Unknown
ZK470.6,WBGene00022747,Unknown,Unknown,Unknown
ZK596.3,WBGene00014008,Unknown,Unknown,Unknown
ZK632.9,WBGene00014016,Unknown,Unknown,Unknown
ZK742.6,WBGene00045277,Unknown,Unknown,Unknown
ZK822.6,WBGene00044009,Unknown,Unknown,Unknown
ZK856.4,WBGene00014105,Unknown,Unknown,Unknown
ZK856.6,WBGene00014107,Unknown,Unknown,Unknown
ZK892.5,WBGene00014129,Unknown,Unknown,Unknown
ZK896.3,WBGene00014134,Unknown,Unknown,Unknown
F11D11.4,WBGene00008699,Unknown,Unknown,Unknown
F44E5.1,WBGene00009688,Unknown,Unknown,Unknown
C06C3.14,WBGene00206526,Unknown,Unknown,Unknown
C17H12.36,WBGene00219822,Unknown,Unknown,Unknown
C24A11.2,WBGene00016041,Unknown,Unknown,Unknown
D1054.23,WBGene00219866,Unknown,Unknown,Unknown
F28A12.9,WBGene00202490,Unknown,Unknown,Unknown
F34D6.7,WBGene00044364,Unknown,Unknown,Unknown
F36F2.7,WBGene00009480,Unknown,Unknown,Unknown
F52G3.6,WBGene00219964,Unknown,Unknown,Unknown
F56D6.16,WBGene00219304,Unknown,Unknown,Unknown
ZK355.5,WBGene00022715,Unknown,Unknown,Unknown
K07E3.9,WBGene00194670,Unknown,Unknown,Unknown
R11D1.12,WBGene00045336,Unknown,Unknown,Unknown
R74.10,WBGene00206525,Unknown,Unknown,Unknown
T26H10.2,WBGene00077782,Unknown,Unknown,Unknown
T27A1.1,WBGene00005324,Unknown,Unknown,Unknown
T28B8.6,WBGene00044122,Unknown,Unknown,Unknown
Y17D7C.3,WBGene00045366,Unknown,Unknown,Unknown
Y49F6B.15,WBGene00197552,Unknown,Unknown,Unknown
Y65B4A.11,WBGene00220189,Unknown,Unknown,Unknown
Y71A12B.23,WBGene00195227,Unknown,Unknown,Unknown
ZC47.11,WBGene00014979,Unknown,Unknown,Unknown
ZK742.7,WBGene00194921,Unknown,Unknown,Unknown
2RSSE.3,WBGene00044951,Unknown,Unknown,Unknown
AC8.10,WBGene00043988,Unknown,Unknown,Unknown
AC8.11,WBGene00043989,Unknown,Unknown,Unknown
AC8.3,WBGene00007075,Unknown,Unknown,Unknown
AH10.10,WBGene00219777,Unknown,Unknown,Unknown
T26A5.11,WBGene00219738,Unknown,Unknown,Unknown
F57F5.8,WBGene00219593,Unknown,Unknown,Unknown
F29G9.18,WBGene00219683,Unknown,Unknown,Unknown
F54F2.12,WBGene00219701,Unknown,Unknown,Unknown
C37C3.15,WBGene00219659,Unknown,Unknown,Unknown
F08B1.7,WBGene00219672,Unknown,Unknown,Unknown
R13.10,WBGene00219603,Unknown,Unknown,Unknown
F25B4.17,WBGene00219681,Unknown,Unknown,Unknown
B0025.7,WBGene00219778,Unknown,Unknown,Unknown
B0025.8,WBGene00219779,Unknown,Unknown,Unknown
B0035.21,WBGene00235095,Unknown,Unknown,Unknown
B0041.11,WBGene00206362,Unknown,Unknown,Unknown
B0198.10,WBGene00202471,Unknown,Unknown,Unknown
B0205.12,WBGene00044413,Unknown,Unknown,Unknown
B0228.10,WBGene00219780,Unknown,Unknown,Unknown
B0261.9,WBGene00195057,Unknown,Unknown,Unknown
B0285.17,WBGene00219783,Unknown,Unknown,Unknown
B0285.t1,WBGene00007475,Unknown,Unknown,Unknown
B0302.2,WBGene00015119,Unknown,Unknown,Unknown
B0348.9,WBGene00235314,Unknown,Unknown,Unknown
B0350.79,WBGene00201166,Unknown,Unknown,Unknown
B0350.80,WBGene00201487,Unknown,Unknown,Unknown
B0350.83,WBGene00202180,Unknown,Unknown,Unknown
B0350.84,WBGene00202317,Unknown,Unknown,Unknown
B0365.10,WBGene00219786,Unknown,Unknown,Unknown
B0379.12,WBGene00219787,Unknown,Unknown,Unknown
B0391.14,WBGene00206462,Unknown,Unknown,Unknown
B0416.10,WBGene00206482,Unknown,Unknown,Unknown
B0416.11,WBGene00206483,Unknown,Unknown,Unknown
B0454.26,WBGene00206372,Unknown,Unknown,Unknown
B0457.16,WBGene00201168,Unknown,Unknown,Unknown
B0457.18,WBGene00202113,Unknown,Unknown,Unknown
B0457.19,WBGene00202231,Unknown,Unknown,Unknown
B0496.11,WBGene00194883,Unknown,Unknown,Unknown
B0513.90,WBGene00235301,Unknown,Unknown,Unknown
B0513.t1,WBGene00009206,Unknown,Unknown,Unknown
B0524.10,WBGene00219790,Unknown,Unknown,Unknown
C01B10.44,WBGene00194839,Unknown,Unknown,Unknown
C01B10.48,WBGene00219791,Unknown,Unknown,Unknown
C01B10.49,WBGene00219792,Unknown,Unknown,Unknown
C01B9.4,WBGene00194890,Unknown,Unknown,Unknown
C01B9.7,WBGene00206391,Unknown,Unknown,Unknown
C01F6.14,WBGene00219207,Unknown,Unknown,Unknown
C01G12.16,WBGene00219299,Unknown,Unknown,Unknown
C02B8.12,WBGene00219375,Unknown,Unknown,Unknown
C02D4.15,WBGene00201167,Unknown,Unknown,Unknown
C02D4.16,WBGene00202448,Unknown,Unknown,Unknown
C02F4.11,WBGene00202419,Unknown,Unknown,Unknown
C02F5.15,WBGene00219795,Unknown,Unknown,Unknown
C03A3.7,WBGene00201557,Unknown,Unknown,Unknown
C04A11.t1,WBGene00000308,Unknown,Unknown,Unknown
C04A2.12,WBGene00201735,Unknown,Unknown,Unknown
C04A2.14,WBGene00202026,Unknown,Unknown,Unknown
C04A2.15,WBGene00206529,Unknown,Unknown,Unknown
C04C11.23,WBGene00219556,Unknown,Unknown,Unknown
C04C3.14,WBGene00219410,Unknown,Unknown,Unknown
C04C3.9,WBGene00195067,Unknown,Unknown,Unknown
C04D8.4,WBGene00201566,Unknown,Unknown,Unknown
C04E7.4,WBGene00015431,Unknown,Unknown,Unknown
C04F12.16,WBGene00219286,Unknown,Unknown,Unknown
C04F6.7,WBGene00195081,Unknown,Unknown,Unknown
C04G2.14,WBGene00255426,Unknown,Unknown,Unknown
C05A2.4,WBGene00220253,Unknown,Unknown,Unknown
C05A9.10,WBGene00202226,Unknown,Unknown,Unknown
C05B10.20,WBGene00202097,Unknown,Unknown,Unknown
C05C12.10,WBGene00201716,Unknown,Unknown,Unknown
C05C8.10,WBGene00197520,Unknown,Unknown,Unknown
C05D12.11,WBGene00202088,Unknown,Unknown,Unknown
C05D9.12,WBGene00219800,Unknown,Unknown,Unknown
C06A6.7,WBGene00015511,Unknown,Unknown,Unknown
C06B8.t2,WBGene00010777,Unknown,Unknown,Unknown
C06E1.11,WBGene00015526,Unknown,Unknown,Unknown
C06E7.94,WBGene00201872,Unknown,Unknown,Unknown
C06H5.14,WBGene00219447,Unknown,Unknown,Unknown
C07A12.19,WBGene00219805,Unknown,Unknown,Unknown
C07B5.8,WBGene00195209,Unknown,Unknown,Unknown
C07C7.3,WBGene00235302,Unknown,Unknown,Unknown
C07E3.17,WBGene00219806,Unknown,Unknown,Unknown
C07G1.14,WBGene00201991,Unknown,Unknown,Unknown
C08B11.13,WBGene00201642,Unknown,Unknown,Unknown
C08D8.7,WBGene00235325,Unknown,Unknown,Unknown
C08E8.10,WBGene00077692,Unknown,Unknown,Unknown
C09D8.13,WBGene00201194,Unknown,Unknown,Unknown
C09D8.14,WBGene00202196,Unknown,Unknown,Unknown
C09D8.15,WBGene00202212,Unknown,Unknown,Unknown
C09G5.13,WBGene00206538,Unknown,Unknown,Unknown
C09H10.18,WBGene00202358,Unknown,Unknown,Unknown
C10A4.13,WBGene00206485,Unknown,Unknown,Unknown
C10C6.11,WBGene00200561,Unknown,Unknown,Unknown
C10F3.15,WBGene00201301,Unknown,Unknown,Unknown
C10F3.16,WBGene00202080,Unknown,Unknown,Unknown
C10G11.15,WBGene00201435,Unknown,Unknown,Unknown
C10H11.13,WBGene00201765,Unknown,Unknown,Unknown
C12D8.20,WBGene00194780,Unknown,Unknown,Unknown
C13C4.12,WBGene00202006,Unknown,Unknown,Unknown
C13C4.8,WBGene00195250,Unknown,Unknown,Unknown
C14A11.14,WBGene00219814,Unknown,Unknown,Unknown
C14E2.12,WBGene00219816,Unknown,Unknown,Unknown
C14F11.20,WBGene00198962,Unknown,Unknown,Unknown
C14F11.30,WBGene00201486,Unknown,Unknown,Unknown
C14F11.32,WBGene00202021,Unknown,Unknown,Unknown
C15A7.7,WBGene00201867,Unknown,Unknown,Unknown
C15F1.15,WBGene00219818,Unknown,Unknown,Unknown
C15H11.16,WBGene00206494,Unknown,Unknown,Unknown
C16B8.13,WBGene00202132,Unknown,Unknown,Unknown
C16C2.10,WBGene00202237,Unknown,Unknown,Unknown
C16E9.25,WBGene00201254,Unknown,Unknown,Unknown
C16E9.26,WBGene00201489,Unknown,Unknown,Unknown
C16E9.27,WBGene00201729,Unknown,Unknown,Unknown
C17C3.24,WBGene00219272,Unknown,Unknown,Unknown
C17H11.10,WBGene00202181,Unknown,Unknown,Unknown
C18A3.10,WBGene00015946,Unknown,Unknown,Unknown
C18A3.24,WBGene00219823,Unknown,Unknown,Unknown
C18B10.6,WBGene00015963,Unknown,Unknown,Unknown
C18B12.1,WBGene00007663,Unknown,Unknown,Unknown
C18C4.17,WBGene00219824,Unknown,Unknown,Unknown
C18D1.11,WBGene00196105,Unknown,Unknown,Unknown
C18D1.20,WBGene00201930,Unknown,Unknown,Unknown
C18D11.10,WBGene00194727,Unknown,Unknown,Unknown
C18F3.11,WBGene00201634,Unknown,Unknown,Unknown
C18F3.12,WBGene00201648,Unknown,Unknown,Unknown
C18H9.12,WBGene00219826,Unknown,Unknown,Unknown
C23H5.15,WBGene00219423,Unknown,Unknown,Unknown
C24F3.7,WBGene00202030,Unknown,Unknown,Unknown
C25E10.17,WBGene00235313,Unknown,Unknown,Unknown
C25F6.25,WBGene00201492,Unknown,Unknown,Unknown
C25F6.26,WBGene00201503,Unknown,Unknown,Unknown
C25F6.29,WBGene00202302,Unknown,Unknown,Unknown
C25F6.30,WBGene00219831,Unknown,Unknown,Unknown
C25H3.17,WBGene00194642,Unknown,Unknown,Unknown
C26B2.14,WBGene00219832,Unknown,Unknown,Unknown
C26C6.12,WBGene00219833,Unknown,Unknown,Unknown
C26G2.11,WBGene00219836,Unknown,Unknown,Unknown
C27D6.14,WBGene00202400,Unknown,Unknown,Unknown
C28H8.14,WBGene00219838,Unknown,Unknown,Unknown
C29A12.2,WBGene00007798,Unknown,Unknown,Unknown
C29E4.17,WBGene00194730,Unknown,Unknown,Unknown
C29F7.11,WBGene00206531,Unknown,Unknown,Unknown
C30B5.16,WBGene00201899,Unknown,Unknown,Unknown
C30C11.15,WBGene00219842,Unknown,Unknown,Unknown
C30D11.6,WBGene00219843,Unknown,Unknown,Unknown
C32A3.6,WBGene00201466,Unknown,Unknown,Unknown
C32A3.7,WBGene00202440,Unknown,Unknown,Unknown
C32A9.5,WBGene00201480,Unknown,Unknown,Unknown
C32E8.12,WBGene00194702,Unknown,Unknown,Unknown
C32F10.9,WBGene00219845,Unknown,Unknown,Unknown
C33C12.12,WBGene00219322,Unknown,Unknown,Unknown
C33D12.15,WBGene00201920,Unknown,Unknown,Unknown
C33E10.3,WBGene00023245,Unknown,Unknown,Unknown
C33E10.4,WBGene00023246,Unknown,Unknown,Unknown
C33F10.23,WBGene00201439,Unknown,Unknown,Unknown
C34C6.10,WBGene00206355,Unknown,Unknown,Unknown
C34E11.18,WBGene00202002,Unknown,Unknown,Unknown
C34F6.18,WBGene00219848,Unknown,Unknown,Unknown
C34G6.9,WBGene00198946,Unknown,Unknown,Unknown
C36C9.10,WBGene00219849,Unknown,Unknown,Unknown
C36E8.10,WBGene00201111,Unknown,Unknown,Unknown
C36F7.23,WBGene00201393,Unknown,Unknown,Unknown
C36F7.24,WBGene00202142,Unknown,Unknown,Unknown
C37A2.9,WBGene00201755,Unknown,Unknown,Unknown
C37E2.9,WBGene00201941,Unknown,Unknown,Unknown
C38D9.13,WBGene00235090,Unknown,Unknown,Unknown
C39B5.10,WBGene00016528,Unknown,Unknown,Unknown
C39H7.2,WBGene00023252,Unknown,Unknown,Unknown
C41C4.18,WBGene00219854,Unknown,Unknown,Unknown
C41G11.18,WBGene00201717,Unknown,Unknown,Unknown
C41G11.20,WBGene00202052,Unknown,Unknown,Unknown
C41G7.15,WBGene00219284,Unknown,Unknown,Unknown
C41G7.7,WBGene00008064,Unknown,Unknown,Unknown
C42D4.18,WBGene00206380,Unknown,Unknown,Unknown
C43D7.11,WBGene00077664,Unknown,Unknown,Unknown
C44B11.6,WBGene00016635,Unknown,Unknown,Unknown
C44C10.15,WBGene00219301,Unknown,Unknown,Unknown
C44C11.6,WBGene00206479,Unknown,Unknown,Unknown
C45B11.9,WBGene00185117,Unknown,Unknown,Unknown
C46C2.12,WBGene00202273,Unknown,Unknown,Unknown
C47E8.10,WBGene00044216,Unknown,Unknown,Unknown
C48A7.15,WBGene00202016,Unknown,Unknown,Unknown
C48B6.13,WBGene00201916,Unknown,Unknown,Unknown
C49C3.21,WBGene00189993,Unknown,Unknown,Unknown
C49F8.13,WBGene00201672,Unknown,Unknown,Unknown
C50C3.19,WBGene00220258,Unknown,Unknown,Unknown
C51E3.12,WBGene00202133,Unknown,Unknown,Unknown
C51F7.4,WBGene00219860,Unknown,Unknown,Unknown
C52A10.4,WBGene00201414,Unknown,Unknown,Unknown
C52E4.12,WBGene00194785,Unknown,Unknown,Unknown
C52G5.10,WBGene00201275,Unknown,Unknown,Unknown
C53B7.12,WBGene00201620,Unknown,Unknown,Unknown
C53C11.4,WBGene00016901,Unknown,Unknown,Unknown
C53C9.6,WBGene00201685,Unknown,Unknown,Unknown
C54C6.11,WBGene00219296,Unknown,Unknown,Unknown
C54D2.16,WBGene00201338,Unknown,Unknown,Unknown
C54D2.18,WBGene00202340,Unknown,Unknown,Unknown
C54E10.7,WBGene00195058,Unknown,Unknown,Unknown
C54F6.16,WBGene00195192,Unknown,Unknown,Unknown
C54F6.2,WBGene00023262,Unknown,Unknown,Unknown
C54G7.16,WBGene00202294,Unknown,Unknown,Unknown
C55A6.20,WBGene00201657,Unknown,Unknown,Unknown
C56G2.20,WBGene00219864,Unknown,Unknown,Unknown
C56G2.21,WBGene00219865,Unknown,Unknown,Unknown
CC8.3,WBGene00195049,Unknown,Unknown,Unknown
CD4.18,WBGene00235160,Unknown,Unknown,Unknown
F38A1.1,WBGene00009515,Unknown,Unknown,Unknown
cTel7X.1,WBGene00008351,Unknown,Unknown,Unknown
T10B9.6,WBGene00014838,Unknown,Unknown,Unknown
D1005.t1,WBGene00023263,Unknown,Unknown,Unknown
D1054.19,WBGene00194677,Unknown,Unknown,Unknown
D1081.10,WBGene00045508,Unknown,Unknown,Unknown
D1081.17,WBGene00201589,Unknown,Unknown,Unknown
D2062.13,WBGene00194711,Unknown,Unknown,Unknown
D2096.16,WBGene00235276,Unknown,Unknown,Unknown
E01A2.11,WBGene00219871,Unknown,Unknown,Unknown
E01H11.6,WBGene00202417,Unknown,Unknown,Unknown
E02H9.6,WBGene00017104,Unknown,Unknown,Unknown
EGAP9.4,WBGene00044545,Unknown,Unknown,Unknown
F01E11.18,WBGene00219373,Unknown,Unknown,Unknown
F01G12.18,WBGene00206382,Unknown,Unknown,Unknown
F07B7.13,WBGene00017191,Unknown,Unknown,Unknown
F08B1.8,WBGene00219881,Unknown,Unknown,Unknown
F08F1.20,WBGene00201580,Unknown,Unknown,Unknown
F08G12.11,WBGene00044135,Unknown,Unknown,Unknown
F09B12.7,WBGene00195212,Unknown,Unknown,Unknown
F09C8.6,WBGene00201908,Unknown,Unknown,Unknown
F09E10.15,WBGene00219886,Unknown,Unknown,Unknown
F09E10.5,WBGene00017295,Unknown,Unknown,Unknown
F10E9.20,WBGene00201385,Unknown,Unknown,Unknown
F10E9.21,WBGene00201636,Unknown,Unknown,Unknown
F10F2.16,WBGene00201981,Unknown,Unknown,Unknown
F11A6.15,WBGene00206532,Unknown,Unknown,Unknown
F11C1.16,WBGene00201789,Unknown,Unknown,Unknown
F11C1.9,WBGene00195213,Unknown,Unknown,Unknown
F11D11.12,WBGene00045362,Unknown,Unknown,Unknown
F11D5.31,WBGene00201736,Unknown,Unknown,Unknown
F11D5.35,WBGene00202482,Unknown,Unknown,Unknown
F12D9.17,WBGene00201870,Unknown,Unknown,Unknown
F12F6.20,WBGene00219891,Unknown,Unknown,Unknown
F13A2.10,WBGene00195154,Unknown,Unknown,Unknown
F13B12.14,WBGene00201490,Unknown,Unknown,Unknown
F13B9.9,WBGene00197097,Unknown,Unknown,Unknown
F13D11.19,WBGene00201564,Unknown,Unknown,Unknown
F13D11.20,WBGene00201633,Unknown,Unknown,Unknown
F13E9.19,WBGene00194922,Unknown,Unknown,Unknown
F13E9.4,WBGene00008753,Unknown,Unknown,Unknown
F14E5.8,WBGene00195147,Unknown,Unknown,Unknown
F15A2.13,WBGene00201204,Unknown,Unknown,Unknown
F15A2.14,WBGene00201893,Unknown,Unknown,Unknown
F15A8.16,WBGene00201746,Unknown,Unknown,Unknown
F16A11.9,WBGene00201192,Unknown,Unknown,Unknown
F17A9.7,WBGene00201125,Unknown,Unknown,Unknown
F17B5.9,WBGene00077766,Unknown,Unknown,Unknown
F17C11.16,WBGene00050890,Unknown,Unknown,Unknown
F17C11.22,WBGene00219325,Unknown,Unknown,Unknown
F17E9.18,WBGene00235282,Unknown,Unknown,Unknown
F18C5.15,WBGene00219902,Unknown,Unknown,Unknown
F19B6.10,WBGene00235298,Unknown,Unknown,Unknown
F19C6.8,WBGene00194847,Unknown,Unknown,Unknown
F19F10.13,WBGene00219905,Unknown,Unknown,Unknown
F19G12.10,WBGene00195186,Unknown,Unknown,Unknown
F19G12.9,WBGene00195185,Unknown,Unknown,Unknown
F19G12.t1,WBGene00023271,Unknown,Unknown,Unknown
F20D12.10,WBGene00219909,Unknown,Unknown,Unknown
F20D12.12,WBGene00249815,Unknown,Unknown,Unknown
F21C10.17,WBGene00235309,Unknown,Unknown,Unknown
F21C10.18,WBGene00235330,Unknown,Unknown,Unknown
F21F12.1,WBGene00009022,Unknown,Unknown,Unknown
F21F12.2,WBGene00219910,Unknown,Unknown,Unknown
F22B3.20,WBGene00202103,Unknown,Unknown,Unknown
F22B7.16,WBGene00201631,Unknown,Unknown,Unknown
F22E12.13,WBGene00202124,Unknown,Unknown,Unknown
F22F7.8,WBGene00194908,Unknown,Unknown,Unknown
F22H10.10,WBGene00219912,Unknown,Unknown,Unknown
F23C8.14,WBGene00255457,Unknown,Unknown,Unknown
F25D1.10,WBGene00200884,Unknown,Unknown,Unknown
F25D1.11,WBGene00201964,Unknown,Unknown,Unknown
F25D7.10,WBGene00201383,Unknown,Unknown,Unknown
F25F2.6,WBGene00202446,Unknown,Unknown,Unknown
F26A10.26,WBGene00201946,Unknown,Unknown,Unknown
F26C11.4,WBGene00044159,Unknown,Unknown,Unknown
F26D10.24,WBGene00219917,Unknown,Unknown,Unknown
F26F2.10,WBGene00138719,Unknown,Unknown,Unknown
F26G1.14,WBGene00202483,Unknown,Unknown,Unknown
F27C1.18,WBGene00219918,Unknown,Unknown,Unknown
F27D4.10,WBGene00219919,Unknown,Unknown,Unknown
F27D9.12,WBGene00206475,Unknown,Unknown,Unknown
F27E5.9,WBGene00206354,Unknown,Unknown,Unknown
F28A12.7,WBGene00201807,Unknown,Unknown,Unknown
F28A12.8,WBGene00202463,Unknown,Unknown,Unknown
F28C10.5,WBGene00219922,Unknown,Unknown,Unknown
F28C6.9,WBGene00009208,Unknown,Unknown,Unknown
F29A7.5,WBGene00017915,Unknown,Unknown,Unknown
F29F11.20,WBGene00219209,Unknown,Unknown,Unknown
F29G9.19,WBGene00219925,Unknown,Unknown,Unknown
F30A10.15,WBGene00195244,Unknown,Unknown,Unknown
F30A10.16,WBGene00219926,Unknown,Unknown,Unknown
F31C3.16,WBGene00201398,Unknown,Unknown,Unknown
F31E3.12,WBGene00219317,Unknown,Unknown,Unknown
F31E8.19,WBGene00201247,Unknown,Unknown,Unknown
F31E9.11,WBGene00195233,Unknown,Unknown,Unknown
F31F6.15,WBGene00201314,Unknown,Unknown,Unknown
F31F7.9,WBGene00235334,Unknown,Unknown,Unknown
F32A5.11,WBGene00219928,Unknown,Unknown,Unknown
F32A7.9,WBGene00202027,Unknown,Unknown,Unknown
F32B4.12,WBGene00219929,Unknown,Unknown,Unknown
F32B5.16,WBGene00202148,Unknown,Unknown,Unknown
F33E2.7,WBGene00009363,Unknown,Unknown,Unknown
F34H10.7,WBGene00201311,Unknown,Unknown,Unknown
F35B3.10,WBGene00235180,Unknown,Unknown,Unknown
F35D11.12,WBGene00219933,Unknown,Unknown,Unknown
F35D2.16,WBGene00201549,Unknown,Unknown,Unknown
F35D2.17,WBGene00202215,Unknown,Unknown,Unknown
F35G2.20,WBGene00201915,Unknown,Unknown,Unknown
F36D1.12,WBGene00086556,Unknown,Unknown,Unknown
F36D1.14,WBGene00195231,Unknown,Unknown,Unknown
F36D3.7,WBGene00009472,Unknown,Unknown,Unknown
F36H2.6,WBGene00194653,Unknown,Unknown,Unknown
F36H5.14,WBGene00219271,Unknown,Unknown,Unknown
F37A8.7,WBGene00219936,Unknown,Unknown,Unknown
F37F2.4,WBGene00219937,Unknown,Unknown,Unknown
F37H8.6,WBGene00194955,Unknown,Unknown,Unknown
F38A1.15,WBGene00044908,Unknown,Unknown,Unknown
F38A6.5,WBGene00086569,Unknown,Unknown,Unknown
F38A6.9,WBGene00202178,Unknown,Unknown,Unknown
F38B6.23,WBGene00202199,Unknown,Unknown,Unknown
F38B6.8,WBGene00044575,Unknown,Unknown,Unknown
F38H4.15,WBGene00200459,Unknown,Unknown,Unknown
F39B2.14,WBGene00219940,Unknown,Unknown,Unknown
F39D8.7,WBGene00202343,Unknown,Unknown,Unknown
F40F8.5,WBGene00009578,Unknown,Unknown,Unknown
F40H6.8,WBGene00219942,Unknown,Unknown,Unknown
F41E6.18,WBGene00219944,Unknown,Unknown,Unknown
F41E7.18,WBGene00202185,Unknown,Unknown,Unknown
F41E7.20,WBGene00219546,Unknown,Unknown,Unknown
F41H10.1,WBGene00018314,Unknown,Unknown,Unknown
F42A9.11,WBGene00195046,Unknown,Unknown,Unknown
